User ID,Subscription Type,Join Year,Join Date,Last Payment Date,Most Watched Genre,Country,Age,Gender,Device,Plan Duration,Monthly Subscription Price,Video quality,Resolution,"Customer Life
(In Month)","Number of 
Non-Subscription
Months",Total Earning,"Total Days 
(From last payment to 31st December)"
OTT-2371,Premium,2020,7/24/2020,7/13/2023,Biography,Philippines,50,Female,Smartphone,6 Month,799,Best,4K+HDR,35,3,25568,171
OTT-2372,Basic,2021,2/24/2021,2/10/2023,Mystery,Philippines,37,Female,Tablet,1 Month,249,Good,720p,23,6,4233,324
OTT-2382,Basic,2021,5/29/2021,5/10/2023,Historical Fiction,Vietnam,32,Female,Tablet,3 Month,249,Good,720p,23,5,4482,235
OTT-2383,Standard,2019,11/14/2019,11/11/2023,Mystery,Thailand,29,Female,Tablet,3 Month,549,Better,1080p,47,8,21411,50
OTT-2384,Premium,2019,3/5/2019,3/10/2023,Self-Help,South Korea,28,Male,Smart TV,1 Month,799,Best,4K+HDR,48,10,30362,296
OTT-2385,Basic,2020,2/14/2020,2/12/2023,Mystery,Thailand,38,Male,Tablet,6 Month,249,Good,720p,35,5,7470,322
OTT-2386,Premium,2021,10/3/2021,10/11/2023,Self-Help,Indonesia,41,Female,Smartphone,3 Month,799,Best,4K+HDR,24,6,14382,81
OTT-2387,Basic,2021,2/7/2021,2/12/2023,Science Fiction,South Korea,39,Female,Smartphone,3 Month,249,Good,720p,24,6,4482,322
OTT-2388,Standard,2020,10/17/2020,10/10/2023,Comedy,China,30,Male,Tablet,6 Month,549,Better,1080p,35,5,16470,82
OTT-2389,Standard,2019,7/17/2019,7/12/2023,Non-Fiction,Singapore,36,Female,Smart TV,1 Month,549,Better,1080p,47,2,24705,172
OTT-2390,Basic,2019,1/14/2019,1/12/2023,Adventure,Thailand,33,Female,Smartphone,1 Month,249,Good,720p,47,6,10209,353
OTT-2391,Premium,2021,7/7/2021,7/12/2023,Crime,Japan,35,Female,Tablet,1 Month,799,Best,4K+HDR,24,1,18377,172
OTT-2392,Basic,2020,1/3/2020,1/10/2023,Comedy,China,46,Male,Tablet,1 Month,249,Good,720p,36,1,8715,355
OTT-2393,Standard,2019,8/17/2019,8/12/2023,Autobiography,Japan,51,Female,Tablet,6 Month,549,Better,1080p,47,1,25254,141
OTT-2394,Premium,2021,8/17/2021,8/11/2023,Action,Singapore,42,Female,Smartphone,6 Month,799,Best,4K+HDR,23,4,15181,142
OTT-2395,Basic,2021,6/14/2021,6/12/2023,Autobiography,Vietnam,30,Female,Smart TV,3 Month,249,Good,720p,23,5,4482,202
OTT-2402,Premium,2020,1/7/2020,1/11/2023,Science Fiction,Vietnam,47,Female,Smartphone,1 Month,799,Best,4K+HDR,36,7,23171,354
OTT-2405,Basic,2019,4/3/2019,4/11/2023,Drama,China,32,Female,Smart TV,3 Month,249,Good,720p,48,10,9462,264
OTT-2409,Standard,2020,10/5/2020,10/11/2023,Non-Fiction,Thailand,38,Female,Laptop,3 Month,549,Better,1080p,36,4,17568,81
OTT-2410,Premium,2021,5/5/2021,5/11/2023,Autobiography,Philippines,34,Male,Smartphone,6 Month,799,Best,4K+HDR,24,7,13583,234
OTT-2411,Basic,2019,2/19/2019,2/14/2023,Horror,India,37,Female,Smartphone,1 Month,249,Good,720p,47,10,9213,320
OTT-2412,Premium,2021,10/11/2021,10/11/2023,Thriller,Vietnam,27,Female,Smart TV,6 Month,799,Best,4K+HDR,24,10,11186,81
OTT-2427,Basic,2020,2/1/2020,2/13/2023,Romance,Vietnam,28,Female,Smartphone,6 Month,249,Good,720p,36,2,8466,321
OTT-2428,Standard,2019,3/1/2019,2/14/2023,Fantasy,Malaysia,30,Female,Tablet,6 Month,549,Better,1080p,47,1,25254,320
OTT-2429,Premium,2020,4/23/2020,4/15/2023,Adventure,China,30,Female,Smartphone,3 Month,799,Best,4K+HDR,35,4,24769,260
OTT-2435,Basic,2020,7/3/2020,7/12/2023,Thriller,India,39,Male,Smartphone,3 Month,249,Good,720p,36,6,7470,172
OTT-2441,Premium,2021,9/1/2021,9/13/2023,Thriller,Malaysia,49,Female,Smartphone,3 Month,799,Best,4K+HDR,24,3,16779,109
OTT-2442,Basic,2020,8/24/2020,8/10/2023,Adventure,Indonesia,36,Male,Smartphone,6 Month,249,Good,720p,35,8,6723,143
OTT-2443,Standard,2021,1/23/2021,1/12/2023,Crime,India,28,Female,Laptop,1 Month,549,Better,1080p,23,10,7137,353
OTT-2452,Basic,2019,7/5/2019,7/13/2023,Non-Fiction,Philippines,31,Female,Tablet,3 Month,249,Good,720p,48,3,11205,171
OTT-2453,Standard,2019,10/23/2019,10/13/2023,Self-Help,India,48,Female,Smartphone,3 Month,549,Better,1080p,47,4,23607,79
OTT-2454,Standard,2020,11/17/2020,11/11/2023,Crime,Singapore,36,Male,Smartphone,1 Month,549,Better,1080p,35,7,15372,50
OTT-2455,Basic,2019,8/19/2019,8/13/2023,Self-Help,China,38,Female,Tablet,1 Month,249,Good,720p,47,4,10707,140
OTT-2456,Premium,2020,2/24/2020,2/11/2023,Science Fiction,Singapore,37,Male,Smartphone,3 Month,799,Best,4K+HDR,35,5,23970,323
OTT-2457,Basic,2020,1/23/2020,1/13/2023,Non-Fiction,Thailand,27,Male,Tablet,6 Month,249,Good,720p,35,3,7968,352
OTT-2458,Standard,2021,9/3/2021,9/10/2023,Science Fiction,Malaysia,28,Female,Smart TV,3 Month,549,Better,1080p,24,5,10431,112
OTT-2459,Premium,2020,12/3/2020,12/12/2023,Adventure,Vietnam,30,Male,Smart TV,6 Month,799,Best,4K+HDR,36,4,25568,19
OTT-2460,Basic,2020,11/23/2020,11/12/2023,Autobiography,Singapore,30,Female,Smart TV,1 Month,249,Good,720p,35,2,8217,49
OTT-2463,Standard,2020,8/11/2020,8/13/2023,Fantasy,India,39,Male,Smart TV,1 Month,549,Better,1080p,36,7,15921,140
OTT-2464,Standard,2021,2/19/2021,2/11/2023,Comedy,China,49,Female,Smartphone,3 Month,549,Better,1080p,23,6,9333,323
OTT-2465,Basic,2021,7/5/2021,7/12/2023,Thriller,Singapore,36,Male,Tablet,3 Month,249,Good,720p,24,10,3486,172
OTT-2474,Premium,2020,3/24/2020,3/11/2023,Non-Fiction,Philippines,28,Male,Smart TV,3 Month,799,Best,4K+HDR,35,1,27166,295
OTT-2475,Basic,2021,11/23/2021,11/12/2023,Horror,Japan,31,Female,Tablet,1 Month,249,Good,720p,23,3,4980,49
OTT-2480,Basic,2020,3/19/2020,3/11/2023,Horror,Philippines,48,Male,Laptop,1 Month,249,Good,720p,35,6,7221,295
OTT-2481,Premium,2020,2/1/2020,2/14/2023,Action,Singapore,36,Female,Laptop,3 Month,799,Best,4K+HDR,36,8,22372,320
OTT-2482,Standard,2021,7/29/2021,7/12/2023,Thriller,India,38,Female,Laptop,1 Month,549,Better,1080p,23,5,9882,172
OTT-2497,Basic,2019,7/19/2019,7/14/2023,Historical Fiction,Philippines,33,Female,Smart TV,1 Month,249,Good,720p,47,9,9462,170
OTT-2498,Standard,2020,6/17/2020,6/14/2023,Comedy,Singapore,38,Male,Laptop,6 Month,549,Better,1080p,35,7,15372,200
OTT-2499,Standard,2020,12/17/2020,12/15/2023,Historical Fiction,Singapore,31,Female,Tablet,1 Month,549,Better,1080p,35,7,15372,16
OTT-2500,Standard,2020,11/17/2020,11/26/2023,Mystery,Malaysia,49,Female,Laptop,6 Month,549,Better,1080p,36,6,16470,35
OTT-2501,Premium,2021,8/13/2021,8/26/2023,Autobiography,South Korea,30,Female,Tablet,3 Month,799,Best,4K+HDR,24,7,13583,127
OTT-2502,Basic,2021,5/24/2021,5/26/2023,Mystery,Singapore,36,Male,Laptop,6 Month,249,Good,720p,24,1,5727,219
OTT-2503,Premium,2020,3/21/2020,3/25/2023,Action,South Korea,33,Male,Smartphone,3 Month,799,Best,4K+HDR,36,10,20774,281
OTT-2504,Basic,2020,8/14/2020,8/27/2023,Fantasy,India,30,Female,Laptop,1 Month,249,Good,720p,36,8,6972,126
OTT-2505,Standard,2019,8/11/2019,8/25/2023,Thriller,Malaysia,36,Female,Tablet,3 Month,549,Better,1080p,48,8,21960,128
OTT-2506,Standard,2020,5/3/2020,5/26/2023,Action,Thailand,28,Female,Laptop,6 Month,549,Better,1080p,36,8,15372,219
OTT-2507,Basic,2019,5/23/2019,5/25/2023,Romance,South Korea,47,Female,Tablet,6 Month,249,Good,720p,48,9,9711,220
OTT-2508,Basic,2020,9/7/2020,9/25/2023,Science Fiction,Singapore,33,Female,Smart TV,6 Month,799,Best,4K+HDR,36,9,21573,97
OTT-2509,Premium,2021,8/19/2021,8/25/2023,Biography,Philippines,49,Female,Laptop,3 Month,249,Good,720p,24,8,3984,128
OTT-2510,Basic,2021,7/29/2021,7/24/2023,Drama,Japan,44,Female,Smart TV,1 Month,549,Better,1080p,23,4,10431,160
OTT-2511,Standard,2019,1/10/2019,1/27/2023,Horror,Vietnam,47,Male,Smart TV,6 Month,799,Best,4K+HDR,48,2,36754,338
OTT-2512,Standard,2020,1/19/2020,1/26/2023,Thriller,Singapore,37,Female,Tablet,3 Month,249,Good,720p,36,1,8715,339
OTT-2513,Basic,2020,3/19/2020,3/26/2023,Romance,Japan,46,Male,Laptop,3 Month,799,Best,4K+HDR,36,9,21573,280
OTT-2514,Premium,2020,1/23/2020,1/25/2023,Fantasy,Vietnam,50,Female,Smartphone,6 Month,249,Good,720p,36,3,8217,340
OTT-2515,Basic,2019,12/5/2019,12/27/2023,Drama,China,50,Male,Laptop,6 Month,549,Better,1080p,48,4,24156,4
OTT-2516,Standard,2020,7/14/2020,7/25/2023,Historical Fiction,Singapore,37,Male,Laptop,6 Month,549,Better,1080p,36,5,17019,159
OTT-2517,Premium,2019,4/5/2019,4/27/2023,Romance,China,50,Female,Smartphone,6 Month,249,Good,720p,48,1,11703,248
OTT-2518,Basic,2019,1/21/2019,1/24/2023,Science Fiction,Indonesia,45,Female,Smart TV,3 Month,799,Best,4K+HDR,48,7,32759,341
OTT-2519,Basic,2020,1/5/2020,1/24/2023,Adventure,Malaysia,45,Male,Tablet,3 Month,249,Good,720p,36,5,7719,341
OTT-2520,Basic,2021,12/29/2021,12/23/2023,Mystery,Malaysia,49,Female,Laptop,3 Month,549,Better,1080p,23,9,7686,8
OTT-2521,Standard,2021,1/21/2021,1/27/2023,Thriller,Malaysia,39,Female,Tablet,1 Month,799,Best,4K+HDR,24,2,17578,338
OTT-2522,Basic,2020,11/1/2020,11/25/2023,Science Fiction,Indonesia,45,Female,Tablet,3 Month,249,Good,720p,36,1,8715,36
OTT-2523,Premium,2019,4/21/2019,4/25/2023,Thriller,Japan,49,Female,Smart TV,3 Month,799,Best,4K+HDR,48,9,31161,250
OTT-2524,Basic,2021,11/1/2021,11/27/2023,Drama,Vietnam,31,Female,Tablet,1 Month,249,Good,720p,24,9,3735,34
OTT-2525,Standard,2019,4/11/2019,4/27/2023,Crime,South Korea,42,Female,Smart TV,6 Month,549,Better,1080p,48,3,24705,248
OTT-2526,Standard,2020,7/29/2020,7/24/2023,Drama,South Korea,37,Male,Smartphone,3 Month,549,Better,1080p,35,1,18666,160
OTT-2527,Basic,2020,7/11/2020,7/24/2023,Thriller,Singapore,30,Male,Smart TV,1 Month,249,Good,720p,36,2,8466,160
OTT-2528,Premium,2020,2/24/2020,2/25/2023,Mystery,India,40,Male,Smartphone,1 Month,799,Best,4K+HDR,36,4,25568,309
OTT-2529,Basic,2019,10/23/2019,10/25/2023,Mystery,Thailand,45,Female,Smartphone,1 Month,249,Good,720p,48,10,9462,67
OTT-2530,Standard,2020,7/1/2020,7/24/2023,Science Fiction,Japan,36,Female,Tablet,1 Month,549,Better,1080p,36,3,18117,160
OTT-2531,Premium,2021,2/24/2021,2/23/2023,Romance,Malaysia,41,Male,Laptop,3 Month,799,Best,4K+HDR,23,10,10387,311
OTT-2532,Basic,2020,12/21/2020,12/24/2023,Drama,Indonesia,49,Female,Laptop,1 Month,249,Good,720p,36,5,7719,7
OTT-2533,Premium,2019,10/1/2019,10/26/2023,Fantasy,South Korea,40,Male,Tablet,1 Month,799,Best,4K+HDR,48,2,36754,66
OTT-2534,Basic,2020,1/21/2020,1/27/2023,Comedy,Vietnam,36,Male,Smart TV,1 Month,249,Good,720p,36,7,7221,338
OTT-2535,Standard,2021,3/7/2021,3/26/2023,Autobiography,Malaysia,49,Female,Smart TV,1 Month,549,Better,1080p,24,7,9333,280
OTT-2536,Standard,2020,11/19/2020,11/24/2023,Self-Help,India,43,Female,Laptop,1 Month,549,Better,1080p,36,1,19215,37
OTT-2537,Basic,2021,8/17/2021,8/28/2023,Mystery,Vietnam,50,Female,Smartphone,6 Month,249,Good,720p,24,10,3486,125
OTT-2538,Premium,2019,8/17/2019,8/27/2023,Fantasy,Malaysia,51,Female,Smart TV,3 Month,799,Best,4K+HDR,48,10,30362,126
OTT-2539,Basic,2020,6/7/2020,6/24/2023,Horror,Japan,44,Male,Smart TV,1 Month,249,Good,720p,36,6,7470,190
OTT-2540,Basic,2021,3/19/2021,3/25/2023,Drama,Indonesia,27,Male,Tablet,3 Month,549,Better,1080p,24,8,8784,281
OTT-2541,Premium,2021,4/17/2021,4/28/2023,Mystery,Japan,46,Female,Smartphone,3 Month,799,Best,4K+HDR,24,8,12784,247
OTT-2542,Basic,2021,8/24/2021,8/25/2023,Biography,Thailand,48,Female,Smartphone,3 Month,249,Good,720p,24,6,4482,128
OTT-2543,Standard,2019,10/14/2019,10/26/2023,Mystery,China,34,Female,Smartphone,1 Month,549,Better,1080p,48,10,20862,66
OTT-2544,Standard,2021,8/11/2021,8/25/2023,Comedy,Indonesia,48,Female,Smartphone,6 Month,249,Good,720p,24,9,3735,128
OTT-2545,Basic,2021,3/19/2021,3/27/2023,Drama,Indonesia,39,Male,Smart TV,1 Month,549,Better,1080p,24,8,8784,279
OTT-2546,Premium,2019,8/7/2019,8/27/2023,Horror,Vietnam,29,Male,Smartphone,6 Month,549,Better,1080p,48,2,25254,126
OTT-2547,Basic,2020,11/21/2020,11/27/2023,Comedy,Japan,50,Female,Smart TV,3 Month,249,Good,720p,36,2,8466,34
OTT-2548,Standard,2020,7/1/2020,7/26/2023,Adventure,Philippines,39,Female,Smartphone,3 Month,249,Good,720p,36,3,8217,158
OTT-2549,Premium,2020,11/11/2020,11/26/2023,Comedy,Vietnam,46,Female,Tablet,1 Month,799,Best,4K+HDR,36,9,21573,35
OTT-2550,Basic,2020,2/29/2020,2/25/2023,Drama,Singapore,37,Male,Laptop,3 Month,249,Good,720p,35,7,6972,309
OTT-2551,Basic,2019,3/29/2019,3/26/2023,Drama,Malaysia,38,Female,Smartphone,1 Month,799,Best,4K+HDR,47,3,35156,280
OTT-2552,Basic,2021,6/11/2021,6/25/2023,Crime,Philippines,27,Male,Smart TV,1 Month,249,Good,720p,24,8,3984,189
OTT-2553,Standard,2020,7/24/2020,7/27/2023,Autobiography,South Korea,28,Male,Laptop,6 Month,249,Good,720p,36,7,7221,157
OTT-2554,Standard,2019,6/17/2019,6/26/2023,Drama,Philippines,28,Male,Smartphone,6 Month,549,Better,1080p,48,7,22509,188
OTT-2555,Premium,2021,3/17/2021,3/26/2023,Romance,China,27,Female,Smart TV,3 Month,799,Best,4K+HDR,24,9,11985,280
OTT-2556,Premium,2021,7/7/2021,7/25/2023,Comedy,South Korea,51,Male,Smartphone,1 Month,799,Best,4K+HDR,24,1,18377,159
OTT-2557,Basic,2020,2/29/2020,2/27/2023,Non-Fiction,Indonesia,32,Female,Smart TV,6 Month,249,Good,720p,35,6,7221,307
OTT-2558,Basic,2021,10/1/2021,10/25/2023,Romance,Malaysia,44,Female,Laptop,1 Month,249,Good,720p,24,2,5478,67
OTT-2559,Basic,2020,10/17/2020,10/27/2023,Drama,Philippines,47,Male,Smart TV,3 Month,249,Good,720p,36,9,6723,65
OTT-2560,Basic,2020,12/17/2020,12/25/2023,Crime,Malaysia,36,Female,Smartphone,1 Month,249,Good,720p,36,9,6723,6
OTT-2561,Standard,2019,10/17/2019,10/26/2023,Action,Indonesia,28,Female,Laptop,3 Month,549,Better,1080p,48,4,24156,66
OTT-2562,Premium,2020,5/23/2020,5/25/2023,Autobiography,Thailand,27,Female,Tablet,3 Month,799,Best,4K+HDR,36,4,25568,220
OTT-2563,Basic,2021,11/21/2021,11/24/2023,Horror,Singapore,34,Female,Laptop,6 Month,249,Good,720p,24,5,4731,37
OTT-2564,Premium,2019,2/21/2019,2/25/2023,Historical Fiction,Malaysia,34,Female,Smart TV,1 Month,799,Best,4K+HDR,48,5,34357,309
OTT-2565,Basic,2020,10/21/2020,10/25/2023,Non-Fiction,Thailand,37,Female,Tablet,3 Month,249,Good,720p,36,8,6972,67
OTT-2566,Standard,2019,2/19/2019,2/26/2023,Drama,Singapore,50,Female,Laptop,6 Month,549,Better,1080p,48,9,21411,308
OTT-2567,Premium,2019,4/17/2019,4/24/2023,Drama,India,33,Female,Smart TV,3 Month,799,Best,4K+HDR,48,4,35156,251
OTT-2568,Premium,2019,5/3/2019,5/28/2023,Science Fiction,Singapore,39,Female,Smartphone,3 Month,799,Best,4K+HDR,48,9,31161,217
OTT-2569,Basic,2021,7/1/2021,7/28/2023,Autobiography,China,42,Female,Laptop,3 Month,249,Good,720p,24,8,3984,156
OTT-2570,Basic,2020,5/21/2020,5/27/2023,Romance,Japan,29,Female,Tablet,3 Month,799,Best,4K+HDR,36,8,22372,218
OTT-2571,Premium,2021,1/19/2021,1/27/2023,Non-Fiction,Thailand,43,Female,Laptop,6 Month,249,Good,720p,24,3,5229,338
OTT-2572,Basic,2021,7/1/2021,7/27/2023,Adventure,Vietnam,39,Female,Laptop,6 Month,549,Better,1080p,24,7,9333,157
OTT-2573,Standard,2021,8/7/2021,8/25/2023,Autobiography,Malaysia,45,Male,Laptop,3 Month,249,Good,720p,24,9,3735,128
OTT-2574,Standard,2020,11/5/2020,11/27/2023,Action,China,48,Female,Tablet,6 Month,249,Good,720p,36,9,6723,34
OTT-2575,Basic,2020,5/7/2020,5/27/2023,Crime,Philippines,40,Male,Smartphone,1 Month,249,Good,720p,36,6,7470,218
OTT-2576,Premium,2020,2/17/2020,2/24/2023,Biography,Thailand,41,Male,Tablet,3 Month,549,Better,1080p,36,2,18666,310
OTT-2577,Basic,2020,1/24/2020,1/27/2023,Non-Fiction,Japan,45,Male,Tablet,6 Month,549,Better,1080p,36,8,15372,338
OTT-2578,Standard,2020,2/11/2020,2/26/2023,Non-Fiction,Indonesia,48,Female,Smartphone,3 Month,549,Better,1080p,36,4,17568,308
OTT-2579,Premium,2021,5/5/2021,5/29/2023,Adventure,South Korea,50,Male,Tablet,6 Month,799,Best,4K+HDR,24,9,11985,216
OTT-2580,Basic,2021,6/14/2021,6/27/2023,Science Fiction,China,45,Female,Smart TV,3 Month,549,Better,1080p,24,6,9882,187
OTT-2581,Basic,2020,8/23/2020,8/28/2023,Mystery,Singapore,40,Male,Smartphone,1 Month,549,Better,1080p,36,2,18666,125
OTT-2582,Basic,2021,7/21/2021,7/28/2023,Non-Fiction,India,33,Female,Smartphone,1 Month,249,Good,720p,24,9,3735,156
OTT-2583,Standard,2021,9/17/2021,9/27/2023,Historical Fiction,Japan,44,Female,Laptop,3 Month,549,Better,1080p,24,9,8235,95
OTT-2584,Basic,2019,1/7/2019,1/27/2023,Science Fiction,Philippines,30,Female,Laptop,6 Month,249,Good,720p,48,4,10956,338
OTT-2585,Basic,2021,1/14/2021,1/27/2023,Action,China,27,Male,Smartphone,1 Month,249,Good,720p,24,3,5229,338
OTT-2586,Premium,2021,5/19/2021,5/27/2023,Historical Fiction,Malaysia,51,Male,Smartphone,3 Month,799,Best,4K+HDR,24,6,14382,218
OTT-2587,Basic,2019,5/14/2019,5/27/2023,Thriller,South Korea,49,Female,Smartphone,1 Month,249,Good,720p,48,5,10707,218
OTT-2588,Basic,2020,9/29/2020,9/26/2023,Crime,Malaysia,43,Female,Smart TV,3 Month,249,Good,720p,35,7,6972,96
OTT-2589,Premium,2021,2/7/2021,2/26/2023,Autobiography,Japan,42,Female,Tablet,6 Month,799,Best,4K+HDR,24,4,15980,308
OTT-2590,Basic,2021,5/5/2021,5/26/2023,Action,China,45,Female,Tablet,3 Month,249,Good,720p,24,9,3735,219
OTT-2591,Premium,2021,3/7/2021,3/25/2023,Drama,Philippines,36,Male,Laptop,3 Month,799,Best,4K+HDR,24,4,15980,281
OTT-2592,Basic,2021,3/17/2021,3/26/2023,Mystery,South Korea,48,Male,Laptop,3 Month,249,Good,720p,24,8,3984,280
OTT-2593,Premium,2021,2/23/2021,2/27/2023,Non-Fiction,South Korea,38,Female,Laptop,1 Month,799,Best,4K+HDR,24,9,11985,307
OTT-2594,Basic,2019,11/21/2019,11/25/2023,Biography,China,43,Female,Laptop,1 Month,249,Good,720p,48,2,11454,36
OTT-2595,Standard,2020,8/19/2020,8/26/2023,Crime,South Korea,47,Male,Smart TV,1 Month,549,Better,1080p,36,10,14274,127
OTT-2596,Standard,2021,5/24/2021,5/25/2023,Fantasy,India,48,Female,Smartphone,1 Month,549,Better,1080p,24,1,12627,220
OTT-2597,Basic,2020,1/17/2020,1/26/2023,Self-Help,Thailand,47,Female,Smart TV,1 Month,249,Good,720p,36,3,8217,339
OTT-2598,Premium,2019,12/3/2019,12/25/2023,Horror,India,32,Male,Smart TV,3 Month,549,Better,1080p,48,5,23607,6
OTT-2599,Basic,2021,1/7/2021,1/26/2023,Thriller,South Korea,47,Male,Smartphone,3 Month,799,Best,4K+HDR,24,10,11186,339
OTT-2600,Standard,2020,1/19/2020,1/26/2023,Thriller,Indonesia,41,Female,Smartphone,1 Month,249,Good,720p,36,2,8466,339
OTT-2601,Standard,2021,10/7/2021,10/28/2023,Self-Help,Singapore,49,Female,Smart TV,3 Month,799,Best,4K+HDR,24,1,18377,64
OTT-2602,Basic,2019,2/21/2019,2/28/2023,Science Fiction,Indonesia,28,Female,Smartphone,6 Month,549,Better,1080p,48,2,25254,306
OTT-2603,Premium,2020,7/29/2020,7/26/2023,Romance,Japan,40,Female,Tablet,6 Month,249,Good,720p,35,8,6723,158
OTT-2604,Basic,2020,2/21/2020,2/27/2023,Action,Japan,43,Female,Smart TV,6 Month,549,Better,1080p,36,3,18117,307
OTT-2605,Standard,2021,4/17/2021,4/28/2023,Crime,Japan,42,Male,Laptop,1 Month,249,Good,720p,24,6,4482,247
OTT-2606,Premium,2021,4/14/2021,4/27/2023,Fantasy,Malaysia,28,Female,Smart TV,1 Month,549,Better,1080p,24,3,11529,248
OTT-2607,Basic,2021,1/5/2021,1/25/2023,Horror,South Korea,30,Male,Smart TV,3 Month,549,Better,1080p,24,10,7686,340
OTT-2608,Basic,2020,10/21/2020,10/29/2023,Thriller,India,33,Female,Tablet,6 Month,249,Good,720p,36,4,7968,63
OTT-2609,Basic,2019,9/21/2019,9/27/2023,Non-Fiction,South Korea,35,Female,Laptop,3 Month,799,Best,4K+HDR,48,5,34357,95
OTT-2610,Standard,2021,8/5/2021,8/28/2023,Thriller,India,38,Female,Smart TV,1 Month,549,Better,1080p,24,6,9882,125
OTT-2611,Basic,2019,5/24/2019,5/28/2023,Horror,Singapore,49,Female,Smart TV,3 Month,249,Good,720p,48,10,9462,217
OTT-2612,Standard,2021,3/24/2021,3/27/2023,Fantasy,South Korea,39,Male,Smart TV,3 Month,549,Better,1080p,24,5,10431,279
OTT-2613,Basic,2021,1/24/2021,1/26/2023,Thriller,Singapore,46,Male,Smart TV,3 Month,249,Good,720p,24,5,4731,339
OTT-2614,Basic,2020,11/17/2020,11/27/2023,Biography,China,47,Male,Tablet,6 Month,249,Good,720p,36,8,6972,34
OTT-2615,Basic,2021,6/14/2021,6/26/2023,Mystery,South Korea,30,Male,Smart TV,6 Month,249,Good,720p,24,5,4731,188
OTT-2616,Standard,2019,4/7/2019,4/26/2023,Horror,Singapore,33,Female,Laptop,1 Month,549,Better,1080p,48,2,25254,249
OTT-2617,Basic,2020,5/3/2020,5/28/2023,Horror,Malaysia,47,Male,Smart TV,1 Month,249,Good,720p,36,10,6474,217
OTT-2618,Standard,2019,1/17/2019,1/28/2023,Fantasy,Indonesia,27,Male,Tablet,3 Month,549,Better,1080p,48,5,23607,337
OTT-2619,Basic,2019,6/17/2019,6/26/2023,Mystery,India,28,Female,Laptop,6 Month,249,Good,720p,48,3,11205,188
OTT-2620,Premium,2019,10/5/2019,10/26/2023,Crime,India,47,Female,Smartphone,1 Month,799,Best,4K+HDR,48,10,30362,66
OTT-2621,Basic,2019,10/17/2019,10/27/2023,Action,Philippines,30,Male,Smartphone,6 Month,799,Best,4K+HDR,48,5,34357,65
OTT-2622,Premium,2021,8/17/2021,8/28/2023,Non-Fiction,Indonesia,47,Female,Tablet,1 Month,249,Good,720p,24,4,4980,125
OTT-2623,Basic,2020,6/14/2020,6/26/2023,Thriller,Japan,51,Male,Smart TV,1 Month,249,Good,720p,36,8,6972,188
OTT-2624,Standard,2021,1/3/2021,1/25/2023,Horror,Vietnam,39,Female,Tablet,1 Month,799,Best,4K+HDR,24,8,12784,340
OTT-2625,Standard,2019,1/24/2019,1/26/2023,Science Fiction,Thailand,45,Male,Laptop,3 Month,249,Good,720p,48,9,9711,339
OTT-2626,Basic,2019,12/24/2019,12/26/2023,Fantasy,China,31,Male,Tablet,6 Month,799,Best,4K+HDR,48,7,32759,5
OTT-2627,Premium,2021,4/5/2021,4/26/2023,Crime,Thailand,29,Male,Laptop,3 Month,249,Good,720p,24,3,5229,249
OTT-2628,Basic,2020,7/1/2020,7/28/2023,Drama,China,42,Male,Smartphone,1 Month,549,Better,1080p,36,5,17019,156
OTT-2629,Standard,2020,3/14/2020,3/27/2023,Mystery,Philippines,49,Male,Tablet,1 Month,249,Good,720p,36,6,7470,279
OTT-2630,Premium,2019,7/5/2019,7/27/2023,Historical Fiction,Philippines,42,Male,Laptop,1 Month,799,Best,4K+HDR,48,1,37553,157
OTT-2631,Basic,2020,6/11/2020,6/28/2023,Thriller,India,29,Male,Smart TV,1 Month,249,Good,720p,36,2,8466,186
OTT-2632,Basic,2019,1/21/2019,1/26/2023,Non-Fiction,China,29,Male,Smart TV,6 Month,799,Best,4K+HDR,48,6,33558,339
OTT-2633,Basic,2021,10/17/2021,10/28/2023,Fantasy,South Korea,49,Female,Smartphone,3 Month,549,Better,1080p,24,8,8784,64
OTT-2634,Standard,2020,5/17/2020,5/25/2023,Autobiography,Vietnam,32,Male,Tablet,1 Month,249,Good,720p,36,2,8466,220
OTT-2635,Premium,2020,11/7/2020,11/29/2023,Adventure,China,35,Female,Laptop,3 Month,799,Best,4K+HDR,36,6,23970,32
OTT-2636,Basic,2019,6/7/2019,6/28/2023,Fantasy,Indonesia,39,Female,Laptop,6 Month,249,Good,720p,48,4,10956,186
OTT-2637,Standard,2021,3/1/2021,3/27/2023,Thriller,India,40,Male,Smart TV,3 Month,549,Better,1080p,24,7,9333,279
OTT-2638,Basic,2019,3/5/2019,3/27/2023,Biography,Thailand,39,Female,Laptop,6 Month,249,Good,720p,48,4,10956,279
OTT-2639,Standard,2020,11/5/2020,11/28/2023,Science Fiction,Philippines,47,Male,Tablet,3 Month,549,Better,1080p,36,10,14274,33
OTT-2640,Premium,2020,2/24/2020,2/27/2023,Autobiography,India,37,Female,Laptop,3 Month,799,Best,4K+HDR,36,7,23171,307
OTT-2641,Basic,2019,9/7/2019,9/28/2023,Thriller,South Korea,27,Male,Laptop,6 Month,249,Good,720p,48,1,11703,94
OTT-2642,Premium,2020,10/21/2020,10/27/2023,Romance,Indonesia,49,Male,Tablet,1 Month,799,Best,4K+HDR,36,1,27965,65
OTT-2643,Premium,2020,2/3/2020,2/27/2023,Romance,India,30,Male,Smartphone,6 Month,799,Best,4K+HDR,36,7,23171,307
