ORDERNUMBER,ORDER DATE,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,DAYS_SINCE_LASTORDER,STATUS,PRODUCTLINE,PRODUCTCODE,CITY,COUNTRY,DEALSIZE
10372,5/15/2016,37,105.69,8,391053,1684,Shipped,Ships,S24_2011,Minato-ku,Japan,Medium
10396,3/18/2015,49,116.75,6,572075,1628,Shipped,Ships,S24_2011,San Rafael,USA,Medium
10414,4/13/2016,23,145.01,10,333523,1585,On Hold,Ships,S24_2011,Boston,USA,Medium
10101,4/9/2014,46,53.76,2,247296,2434,Shipped,Vintage Cars,S24_2022,Frankfurt,Germany,Small
10110,9/6/2017,39,44.35,2,172965,2367,Shipped,Vintage Cars,S24_2022,Manchester,UK,Small
10124,6/30/2017,22,45.25,1,99550,2304,Shipped,Vintage Cars,S24_2022,Las Vegas,USA,Small
10149,11/9/2015,49,49.28,6,241472,2191,Shipped,Vintage Cars,S24_2022,Brisbane,USA,Small
10173,3/4/2014,27,41.22,8,111294,2138,Shipped,Vintage Cars,S24_2022,Bergamo,Italy,Small
10182,3/25/2015,31,36.74,5,113894,2132,Shipped,Vintage Cars,S24_2022,San Rafael,USA,Small
10193,11/30/2015,20,50.62,9,101240,2124,Shipped,Vintage Cars,S24_2022,Glen Waverly,Australia,Small
10205,11/30/2015,24,38.08,4,91392,2113,Shipped,Vintage Cars,S24_2022,Madrid,Spain,Small
10214,6/11/2017,49,47.94,2,234906,2060,Shipped,Vintage Cars,S24_2022,Madrid,Spain,Small
10227,11/30/2017,24,48.38,5,116112,2026,Shipped,Vintage Cars,S24_2022,Lyon,France,Small
10244,11/25/2014,39,45.25,9,176475,1969,Shipped,Vintage Cars,S24_2022,Madrid,Spain,Small
10255,11/25/2014,37,45.7,2,169090,1934,Shipped,Vintage Cars,S24_2022,Strasbourg,France,Small
10280,11/25/2014,45,47.49,11,213705,1861,Shipped,Vintage Cars,S24_2022,Torino,Italy,Small
10289,11/25/2014,45,48.38,4,217710,1845,Shipped,Vintage Cars,S24_2022,Bergen,Norway,Small
10304,12/18/2014,44,39.42,15,173448,1808,Shipped,Vintage Cars,S24_2022,Versailles,France,Small
10312,12/18/2014,23,37.63,12,86549,1799,Shipped,Vintage Cars,S24_2022,San Rafael,USA,Small
10322,4/27/2016,30,116.67,4,350010,1786,Shipped,Vintage Cars,S24_2022,Nashua,USA,Medium
10332,5/27/2016,26,85.52,10,222352,1774,Shipped,Vintage Cars,S24_2022,Manchester,UK,Small
10345,3/1/2016,43,53.76,1,231168,1767,Shipped,Vintage Cars,S24_2022,Nantes,France,Small
10356,8/12/2015,26,31.86,7,82836,1754,Shipped,Vintage Cars,S24_2022,Paris,France,Small
10367,8/12/2015,28,30.59,12,85652,1721,Resolved,Vintage Cars,S24_2022,Pasadena,USA,Small
10380,8/12/2015,27,68.35,5,184545,1687,Shipped,Vintage Cars,S24_2022,Madrid,Spain,Small
10391,8/12/2015,24,168.42,1,404208,1666,Shipped,Vintage Cars,S24_2022,North Sydney,Australia,Medium
10421,8/12/2015,40,45.7,2,182800,1586,In Process,Vintage Cars,S24_2022,San Rafael,USA,Small
10103,8/12/2015,36,102.23,1,368028,2438,Shipped,Trucks and Buses,S24_2300,Stavern,Norway,Medium
10114,8/12/2015,21,139.29,5,292509,2377,Shipped,Trucks and Buses,S24_2300,Paris,France,Small
10126,8/12/2015,27,126.51,1,341577,2321,Shipped,Trucks and Buses,S24_2300,Madrid,Spain,Medium
10140,8/12/2015,47,108.62,1,510514,2265,Shipped,Trucks and Buses,S24_2300,Burlingame,USA,Medium
10151,8/12/2015,42,121.4,8,509880,2207,Shipped,Trucks and Buses,S24_2300,Oulu,Finland,Medium
10165,5/16/2016,32,145.68,17,466176,2177,Shipped,Trucks and Buses,S24_2300,Singapore,Singapore,Medium
10175,4/19/2016,28,106.07,6,296996,2163,Shipped,Trucks and Buses,S24_2300,London,UK,Small
10184,4/19/2016,24,145.68,11,349632,2156,Shipped,Trucks and Buses,S24_2300,Sevilla,Spain,Medium
10194,6/25/2015,49,117.57,1,576093,2146,Shipped,Trucks and Buses,S24_2300,Lyon,France,Medium
10207,10/19/2014,46,148.24,12,681904,2133,Shipped,Trucks and Buses,S24_2300,Boston,USA,Medium
10217,3/27/2015,28,112.46,1,314888,2077,Shipped,Trucks and Buses,S24_2300,Singapore,Singapore,Medium
10229,5/12/2017,48,118.84,6,570432,2043,Shipped,Trucks and Buses,S24_2300,San Rafael,USA,Medium
10246,10/18/2017,29,121.4,10,352060,1989,Shipped,Trucks and Buses,S24_2300,Madrid,Spain,Medium
10259,11/21/2017,47,112.46,9,528562,1949,Shipped,Trucks and Buses,S24_2300,Singapore,Singapore,Medium
10271,11/21/2017,43,130.35,10,560505,1915,Shipped,Trucks and Buses,S24_2300,San Rafael,USA,Medium
10281,11/21/2017,25,111.18,6,277950,1886,Shipped,Trucks and Buses,S24_2300,Allentown,USA,Small
10291,11/21/2017,48,112.46,1,539808,1867,Shipped,Trucks and Buses,S24_2300,Boras,Sweden,Medium
10305,5/13/2016,24,132.9,10,318960,1833,Shipped,Trucks and Buses,S24_2300,Cambridge,USA,Medium
10313,12/17/2016,42,132.9,4,558180,1825,Shipped,Trucks and Buses,S24_2300,Vancouver,Canada,Medium
10324,12/4/2017,31,123.24,2,382044,1812,Shipped,Trucks and Buses,S24_2300,NYC,USA,Medium
10334,4/24/2016,42,131.62,5,552804,1799,On Hold,Trucks and Buses,S24_2300,Lule,Sweden,Medium
10348,4/24/2016,37,161.66,1,598142,1818,Shipped,Trucks and Buses,S24_2300,Madrid,Spain,Medium
10358,4/24/2016,41,138.65,7,568465,1780,Shipped,Trucks and Buses,S24_2300,Madrid,Spain,Medium
10371,4/24/2016,20,172.47,5,344940,1737,Shipped,Trucks and Buses,S24_2300,San Rafael,USA,Medium
10382,4/24/2016,20,132.72,3,265440,1713,Shipped,Trucks and Buses,S24_2300,San Rafael,USA,Small
10412,4/24/2016,70,121.4,10,849800,1638,Shipped,Trucks and Buses,S24_2300,Madrid,Spain,Large
10425,5/30/2014,49,112.46,9,551054,1611,In Process,Trucks and Buses,S24_2300,Nantes,France,Medium
10108,5/30/2014,35,58.87,15,206045,2432,Shipped,Motorcycles,S24_2360,Makati City,Philippines,Small
10121,5/30/2014,32,76.88,2,246016,2368,Shipped,Motorcycles,S24_2360,Reims,France,Small
10135,12/25/2017,29,61.64,16,178756,2313,Shipped,Motorcycles,S24_2360,San Rafael,USA,Small
10145,3/19/2016,27,60.95,3,164565,2260,Shipped,Motorcycles,S24_2360,Pasadena,USA,Small
10169,8/16/2015,38,74.11,11,281618,2190,Shipped,Motorcycles,S24_2360,North Sydney,Australia,Small
10180,8/16/2015,35,72.03,6,252105,2184,Shipped,Motorcycles,S24_2360,Lille,France,Small
10190,8/16/2015,42,76.19,3,319998,2177,Shipped,Motorcycles,S24_2360,Madrid,Spain,Medium
10211,9/14/2016,21,63.72,11,133812,2121,Shipped,Motorcycles,S24_2360,Paris,France,Small
10224,9/14/2016,37,80.34,4,297258,2085,Shipped,Motorcycles,S24_2360,Lille,France,Small
10237,7/15/2017,26,79.65,4,207090,2043,Shipped,Motorcycles,S24_2360,NYC,USA,Small
10252,7/15/2017,47,65.8,8,309260,1993,Shipped,Motorcycles,S24_2360,Paris,France,Medium
10264,7/15/2017,37,65.1,6,240870,1959,Shipped,Motorcycles,S24_2360,Boston,USA,Small
10276,7/15/2017,46,75.49,12,347254,1927,Shipped,Motorcycles,S24_2360,Brickhaven,USA,Medium
10285,12/24/2015,38,59.56,3,226328,1903,Shipped,Motorcycles,S24_2360,Cambridge,USA,Small
10299,12/24/2015,33,66.49,6,219417,1870,Shipped,Motorcycles,S24_2360,Helsinki,Finland,Small
10309,11/22/2015,24,56.1,2,134640,1856,Shipped,Motorcycles,S24_2360,Stavern,Norway,Small
10319,9/30/2015,31,81.73,7,253363,1838,Shipped,Motorcycles,S24_2360,NYC,USA,Small
10330,6/25/2017,42,81.03,1,340326,1826,Shipped,Motorcycles,S24_2360,Makati City,Philippines,Medium
10341,6/25/2017,32,103.35,6,330720,1819,Shipped,Motorcycles,S24_2360,Salzburg,Austria,Medium
10355,5/8/2016,41,70.65,3,289665,1807,Shipped,Motorcycles,S24_2360,Madrid,Spain,Small
10363,5/8/2016,43,61.23,14,263289,1778,Shipped,Motorcycles,S24_2360,Espoo,Finland,Small
10375,5/8/2016,20,102.3,14,204600,1751,Shipped,Motorcycles,S24_2360,Nantes,France,Small
10390,5/8/2016,35,65.13,4,227955,1722,Shipped,Motorcycles,S24_2360,San Rafael,USA,Small
10403,5/8/2016,27,79.65,4,215055,1688,Shipped,Motorcycles,S24_2360,Liverpool,UK,Small
10110,12/2/2014,43,78.15,11,336045,2441,Shipped,Classic Cars,S24_2766,Manchester,UK,Medium
10124,12/2/2014,32,72.7,10,232640,2378,Shipped,Classic Cars,S24_2766,Las Vegas,USA,Small
10148,12/2/2014,21,73.6,4,154560,2266,Shipped,Classic Cars,S24_2766,North Sydney,Australia,Small
10161,6/1/2016,20,107.23,3,214460,2231,Shipped,Classic Cars,S24_2766,Aaarhus,Denmark,Small
10172,6/1/2016,22,74.51,1,163922,2213,Shipped,Classic Cars,S24_2766,Bridgewater,USA,Small
10182,6/1/2016,36,73.6,14,264960,2207,Shipped,Classic Cars,S24_2766,San Rafael,USA,Small
10192,6/1/2016,46,83.6,2,384560,2200,Shipped,Classic Cars,S24_2766,Nashua,USA,Medium
10204,12/4/2014,47,96.32,8,452704,2189,Shipped,Classic Cars,S24_2766,NYC,USA,Medium
10212,3/20/2015,45,88.14,1,396630,2145,Shipped,Classic Cars,S24_2766,Madrid,Spain,Medium
10227,3/20/2015,47,88.14,14,414258,2101,Shipped,Classic Cars,S24_2766,Lyon,France,Medium
10241,3/20/2015,47,94.5,6,444150,2060,Shipped,Classic Cars,S24_2766,Strasbourg,France,Medium
10267,11/3/2015,38,87.24,3,331512,1976,Shipped,Classic Cars,S24_2766,NYC,USA,Medium
10279,11/3/2015,49,79.97,3,391853,1944,Shipped,Classic Cars,S24_2766,Madrid,Spain,Medium
10288,9/29/2015,35,80.87,9,283045,1922,Shipped,Classic Cars,S24_2766,Singapore,Singapore,Small
10302,9/29/2015,49,108.14,5,529886,2253,Shipped,Classic Cars,S24_2766,Liverpool,UK,Medium
10311,8/29/2014,28,93.6,4,262080,1879,Shipped,Classic Cars,S24_2766,Madrid,Spain,Small
10321,8/29/2014,30,72.7,1,218100,1861,Shipped,Classic Cars,S24_2766,New Bedford,USA,Small
10332,11/21/2017,39,86.72,7,338208,1849,Shipped,Classic Cars,S24_2766,Manchester,UK,Medium
10346,11/21/2017,25,115.07,1,287675,1838,Shipped,Classic Cars,S24_2766,Las Vegas,USA,Small
10368,11/21/2017,40,102.68,2,410720,1788,Shipped,Classic Cars,S24_2766,San Rafael,USA,Medium
10380,11/21/2017,36,37.5,6,135000,1761,Shipped,Classic Cars,S24_2766,Madrid,Spain,Small
10407,11/21/2017,76,94.5,6,718200,1696,On Hold,Classic Cars,S24_2766,San Jose,USA,Large
10420,5/15/2014,39,100.87,9,393393,1660,In Process,Classic Cars,S24_2766,Chatswood,Australia,Medium
10104,1/26/2017,44,39.6,10,174240,2510,Shipped,Classic Cars,S24_2840,Madrid,Spain,Small
10114,11/6/2017,24,30.06,1,72144,2451,Shipped,Classic Cars,S24_2840,Paris,France,Small
10127,11/6/2017,39,38.19,12,148941,2389,Shipped,Classic Cars,S24_2840,NYC,USA,Small
10141,5/6/2017,21,42.43,6,89103,2331,Shipped,Classic Cars,S24_2840,Espoo,Finland,Small
10151,5/6/2017,30,40.31,4,120930,2281,Shipped,Classic Cars,S24_2840,Oulu,Finland,Small
10165,11/26/2016,27,31.82,13,85914,2251,Shipped,Classic Cars,S24_2840,Singapore,Singapore,Small
10175,11/26/2016,37,31.12,2,115144,2237,Shipped,Classic Cars,S24_2840,London,UK,Small
10184,11/26/2016,42,31.82,7,133644,2230,Shipped,Classic Cars,S24_2840,Sevilla,Spain,Small
10195,11/26/2016,32,28.29,7,90528,2220,Shipped,Classic Cars,S24_2840,White Plains,USA,Small
10207,11/26/2016,42,29.7,8,124740,2207,Shipped,Classic Cars,S24_2840,Boston,USA,Small
10219,11/26/2016,21,40.31,3,84651,2145,Shipped,Classic Cars,S24_2840,Brisbane,USA,Small
10229,1/15/2015,33,32.88,2,108504,2117,Shipped,Classic Cars,S24_2840,San Rafael,USA,Small
10246,10/26/2017,49,36.07,6,176743,2063,Shipped,Classic Cars,S24_2840,Madrid,Spain,Small
10259,3/25/2016,31,33.24,5,103044,2023,Shipped,Classic Cars,S24_2840,Singapore,Singapore,Small
10271,7/7/2017,38,41.72,6,158536,1989,Shipped,Classic Cars,S24_2840,San Rafael,USA,Small
10281,12/12/2015,20,40.66,2,81320,1960,Shipped,Classic Cars,S24_2840,Allentown,USA,Small
10292,9/21/2015,39,30.06,9,117234,1941,Shipped,Classic Cars,S24_2840,NYC,USA,Small
10305,9/21/2015,48,31.47,6,151056,1907,Shipped,Classic Cars,S24_2840,Cambridge,USA,Small
10314,5/24/2016,39,37.13,15,144807,1899,Shipped,Classic Cars,S24_2840,Aaarhus,Denmark,Small
10324,5/24/2016,30,111.27,9,333810,1886,Shipped,Classic Cars,S24_2840,NYC,USA,Medium
10335,9/13/2014,33,37.13,2,122529,1873,Shipped,Classic Cars,S24_2840,San Rafael,USA,Small
10349,9/13/2014,36,37.13,3,133668,1862,Shipped,Classic Cars,S24_2840,NYC,USA,Small
10358,9/13/2014,36,82.94,4,298584,1854,Shipped,Classic Cars,S24_2840,Madrid,Spain,Small
10371,9/13/2014,45,123.24,8,554580,1811,Shipped,Classic Cars,S24_2840,San Rafael,USA,Medium
10383,10/1/2016,40,152.24,3,608960,1782,Shipped,Classic Cars,S24_2840,Madrid,Spain,Medium
10394,11/12/2016,46,38.9,6,178940,1761,Shipped,Classic Cars,S24_2840,Madrid,Spain,Small
10412,4/27/2017,30,36.07,6,108210,1713,Shipped,Classic Cars,S24_2840,Madrid,Spain,Small
10425,4/27/2017,31,33.24,5,103044,1686,In Process,Classic Cars,S24_2840,Nantes,France,Small
10106,4/27/2017,49,74.68,13,365932,2521,Shipped,Planes,S24_2841,Bergamo,Italy,Medium
10119,12/12/2017,41,59.6,4,244360,2452,Shipped,Planes,S24_2841,Salzburg,Austria,Small
10131,12/12/2017,35,67.14,5,234990,2404,Shipped,Planes,S24_2841,Glendale,USA,Small
10143,8/20/2014,27,60.97,8,164619,2350,Shipped,Planes,S24_2841,New Bedford,USA,Small
10155,12/15/2017,23,72.62,6,167026,2294,Shipped,Planes,S24_2841,Helsinki,Finland,Small
10167,12/15/2017,21,69.88,2,146748,2278,Cancelled,Planes,S24_2841,Boras,Sweden,Small
10178,3/19/2016,34,80.84,5,274856,2263,Shipped,Planes,S24_2841,Toulouse,France,Small
10186,6/29/2016,22,69.2,2,152240,2258,Shipped,Planes,S24_2841,London,UK,Small
10198,9/28/2015,48,67.82,5,325536,2246,Shipped,Planes,S24_2841,Makati City,Philippines,Medium
10222,9/28/2015,32,81.53,5,260896,2163,Shipped,Planes,S24_2841,San Diego,USA,Small
10249,9/28/2015,20,67.82,1,135640,2086,Shipped,Planes,S24_2841,Cambridge,USA,Small
10262,12/31/2015,24,67.14,10,161136,2040,Cancelled,Planes,S24_2841,Madrid,Spain,Small
10274,12/31/2015,40,65.08,2,260320,2014,Shipped,Planes,S24_2841,Brickhaven,USA,Small
10284,6/7/2014,30,73.99,12,221970,1984,Shipped,Planes,S24_2841,Oslo,Norway,Small
10296,7/15/2015,21,71.25,8,149625,1960,Shipped,Planes,S24_2841,Munich,Germany,Small
10307,7/15/2015,25,75.36,2,188400,1932,Shipped,Planes,S24_2841,Philadelphia,USA,Small
10316,7/15/2015,34,63.71,10,216614,1915,Shipped,Planes,S24_2841,Cowes,UK,Small
10328,2/6/2014,48,58.92,1,282816,1905,Shipped,Planes,S24_2841,Bergamo,Italy,Small
10339,3/8/2016,55,112.99,12,621445,1895,Shipped,Planes,S24_2841,Minato-ku,Japan,Medium
10351,11/26/2015,25,74.68,5,186700,1886,Shipped,Planes,S24_2841,London,UK,Small
10373,11/5/2017,38,70.44,7,267672,1828,Shipped,Planes,S24_2841,Oulu,Finland,Small
10386,11/5/2017,39,55.96,1,218244,1799,Resolved,Planes,S24_2841,Madrid,Spain,Small
10398,11/5/2017,28,57.55,3,161140,1771,Shipped,Planes,S24_2841,Reims,France,Small
10400,11/5/2017,24,61.66,2,147984,1770,Shipped,Planes,S24_2841,San Jose,USA,Small
10415,11/5/2017,21,67.82,1,142422,1733,Disputed,Planes,S24_2841,Glen Waverly,Australia,Small
10110,11/5/2017,46,129.18,10,594228,2517,Shipped,Classic Cars,S24_2887,Manchester,UK,Medium
10124,2/4/2015,25,93.95,9,234875,2454,Shipped,Classic Cars,S24_2887,Las Vegas,USA,Small
10148,9/13/2017,34,129.18,3,439212,2342,Shipped,Classic Cars,S24_2887,North Sydney,Australia,Medium
10161,10/13/2017,25,110.39,2,275975,2307,Shipped,Classic Cars,S24_2887,Aaarhus,Denmark,Small
10173,5/4/2016,23,118.61,16,272803,2289,Shipped,Classic Cars,S24_2887,Bergamo,Italy,Small
10182,5/24/2016,20,119.79,13,239580,2283,Shipped,Classic Cars,S24_2887,San Rafael,USA,Small
10192,5/24/2016,23,132.71,1,305233,2276,Shipped,Classic Cars,S24_2887,Nashua,USA,Medium
10204,5/24/2016,42,101,7,424200,2265,Shipped,Classic Cars,S24_2887,NYC,USA,Medium
10213,5/24/2016,27,103.35,3,279045,2215,Shipped,Classic Cars,S24_2887,London,UK,Small
10227,5/24/2016,33,131.53,13,434049,2177,Shipped,Classic Cars,S24_2887,Lyon,France,Medium
10241,12/25/2015,28,98.65,5,276220,2136,Shipped,Classic Cars,S24_2887,Strasbourg,France,Small
10267,12/25/2015,43,108.04,2,464572,2052,Shipped,Classic Cars,S24_2887,NYC,USA,Medium
10279,12/25/2015,48,116.27,2,558096,2020,Shipped,Classic Cars,S24_2887,Madrid,Spain,Medium
10288,12/20/2015,48,136.23,8,653904,1998,Shipped,Classic Cars,S24_2887,Singapore,Singapore,Medium
10302,12/20/2015,45,123.31,4,554895,2329,Shipped,Classic Cars,S24_2887,Liverpool,UK,Medium
10311,12/20/2015,43,106.87,3,459541,1955,Shipped,Classic Cars,S24_2887,Madrid,Spain,Medium
10332,5/4/2017,44,42.26,11,185944,1924,Shipped,Classic Cars,S24_2887,Manchester,UK,Small
10346,2/7/2016,24,87.24,5,209376,1913,Shipped,Classic Cars,S24_2887,Las Vegas,USA,Small
10368,2/7/2016,31,136.23,5,422313,1863,Shipped,Classic Cars,S24_2887,San Rafael,USA,Medium
10380,10/3/2014,44,36.29,7,159676,1836,Shipped,Classic Cars,S24_2887,Madrid,Spain,Small
10407,10/3/2014,59,98.65,5,582035,1771,On Hold,Classic Cars,S24_2887,San Jose,USA,Medium
10420,7/14/2016,55,96.3,8,529650,1735,In Process,Classic Cars,S24_2887,Chatswood,Australia,Medium
10109,7/14/2016,29,32.1,6,93090,2547,Shipped,Classic Cars,S24_2972,Philadelphia,USA,Small
10122,8/1/2017,39,30.96,4,120744,2489,Shipped,Classic Cars,S24_2972,Marseille,France,Small
10135,8/1/2017,20,35.87,1,71740,2435,Shipped,Classic Cars,S24_2972,San Rafael,USA,Small
10147,8/1/2017,25,42.67,1,106675,2371,Shipped,Classic Cars,S24_2972,Brickhaven,USA,Small
10171,9/9/2015,36,35.49,4,127764,2311,Shipped,Classic Cars,S24_2972,Montreal,Canada,Small
10181,9/9/2015,37,42.67,8,157879,2305,Shipped,Classic Cars,S24_2972,Bergen,Norway,Small
10192,9/9/2015,30,30.59,13,91770,2298,Shipped,Classic Cars,S24_2972,Nashua,USA,Small
10203,8/16/2014,21,37,2,77700,2287,Shipped,Classic Cars,S24_2972,Madrid,Spain,Small
10212,11/3/2017,34,43.42,12,147628,2243,Shipped,Classic Cars,S24_2972,Madrid,Spain,Small
10225,11/3/2017,42,36.63,3,153846,2207,Shipped,Classic Cars,S24_2972,Gensve,Switzerland,Small
10239,11/3/2017,20,44.56,2,89120,2159,Shipped,Classic Cars,S24_2972,Oulu,Finland,Small
10253,11/3/2017,40,42.67,7,170680,2110,Cancelled,Classic Cars,S24_2972,Liverpool,UK,Small
10266,6/9/2014,34,40.4,8,137360,2076,Shipped,Classic Cars,S24_2972,Reggio Emilia,Italy,Small
10278,8/17/2016,31,38.89,8,120559,2046,Shipped,Classic Cars,S24_2972,Las Vegas,USA,Small
10287,8/17/2016,36,39.65,6,142740,2023,Shipped,Classic Cars,S24_2972,Gensve,Switzerland,Small
10301,4/29/2014,48,34.36,10,164928,2353,Shipped,Classic Cars,S24_2972,Oslo,Norway,Small
10310,4/29/2014,33,41.91,4,138303,1978,Shipped,Classic Cars,S24_2972,Koln,Germany,Small
10321,11/27/2015,37,33.23,12,122951,1960,Shipped,Classic Cars,S24_2972,New Bedford,USA,Small
10331,10/17/2017,27,42.24,13,114048,1948,Shipped,Classic Cars,S24_2972,Philadelphia,USA,Small
10342,12/5/2017,39,40.4,9,157560,1942,Shipped,Classic Cars,S24_2972,Melbourne,Australia,Small
10355,12/5/2017,36,38.52,4,138672,1930,Shipped,Classic Cars,S24_2972,Madrid,Spain,Small
10367,12/5/2017,36,139.4,2,501840,1895,Resolved,Classic Cars,S24_2972,Pasadena,USA,Medium
10378,12/11/2015,41,142.85,7,585685,1867,Shipped,Classic Cars,S24_2972,Madrid,Spain,Medium
10390,12/11/2015,37,132.29,5,489473,1845,Shipped,Classic Cars,S24_2972,San Rafael,USA,Medium
10405,7/15/2015,47,44.56,2,209432,1805,Shipped,Classic Cars,S24_2972,Strasbourg,France,Small
10419,5/17/2014,15,42.67,7,64005,1773,Shipped,Classic Cars,S24_2972,Salzburg,Austria,Small
10105,1/12/2014,44,72.58,4,319352,2600,Shipped,Vintage Cars,S24_3151,Kobenhavn,Denmark,Medium
10119,9/9/2015,35,87.62,13,306670,2525,Shipped,Vintage Cars,S24_3151,Salzburg,Austria,Medium
10129,9/9/2015,41,94.71,4,388311,2481,Shipped,Vintage Cars,S24_3151,London,UK,Medium
10142,9/9/2015,49,98.25,1,481425,2425,Shipped,Vintage Cars,S24_3151,San Rafael,USA,Medium
10154,8/8/2016,31,91.17,2,282627,2371,Shipped,Vintage Cars,S24_3151,Glendale,USA,Small
10167,8/8/2016,20,79.66,11,159320,2351,Cancelled,Vintage Cars,S24_3151,Boras,Sweden,Small
10177,8/8/2016,45,72.58,2,326610,2337,Shipped,Vintage Cars,S24_3151,Madrid,Spain,Medium
10185,8/8/2016,33,74.35,2,245355,2331,Shipped,Vintage Cars,S24_3151,New Bedford,USA,Small
10197,3/26/2014,47,83.2,8,391040,2320,Shipped,Vintage Cars,S24_3151,Barcelona,Spain,Medium
10208,3/26/2014,20,89.4,2,178800,2284,Shipped,Vintage Cars,S24_3151,Lyon,France,Small
10222,3/8/2017,47,70.81,14,332807,2237,Shipped,Vintage Cars,S24_3151,San Diego,USA,Medium
10233,3/8/2017,40,94.71,2,378840,2200,Shipped,Vintage Cars,S24_3151,Newark,USA,Medium
10248,11/29/2016,30,101.79,5,305370,2162,Cancelled,Vintage Cars,S24_3151,NYC,USA,Medium
10261,11/29/2016,22,91.17,3,200574,2122,Shipped,Vintage Cars,S24_3151,Montreal,Canada,Small
10273,5/3/2014,27,103.56,6,279612,2089,Shipped,Vintage Cars,S24_3151,Bruxelles,Belgium,Small
10283,5/3/2014,34,92.94,8,315996,2060,Shipped,Vintage Cars,S24_3151,Tsawassen,Canada,Medium
10295,5/3/2014,46,84.97,3,390862,2040,Shipped,Vintage Cars,S24_3151,Boston,USA,Medium
10306,5/3/2014,31,84.08,2,260648,2007,Shipped,Vintage Cars,S24_3151,Manchester,UK,Small
10315,11/28/2015,24,86.74,1,208176,1993,Shipped,Vintage Cars,S24_3151,Nantes,France,Small
10326,11/28/2015,41,85.85,3,351985,1983,Shipped,Vintage Cars,S24_3151,Lule,Sweden,Medium
10339,11/16/2016,55,195.6,13,1075800,1970,Shipped,Vintage Cars,S24_3151,Minato-ku,Japan,Large
10350,11/16/2016,30,100.7,9,302100,1962,Shipped,Vintage Cars,S24_3151,Madrid,Spain,Medium
10373,7/13/2015,33,57.32,12,189156,1903,Shipped,Vintage Cars,S24_3151,Oulu,Finland,Small
10396,7/13/2015,27,83.2,7,224640,1852,Shipped,Vintage Cars,S24_3151,San Rafael,USA,Small
10414,9/26/2017,60,101.79,5,610740,1809,On Hold,Vintage Cars,S24_3151,Boston,USA,Medium
10110,9/26/2017,27,73.62,12,198774,2590,Shipped,Classic Cars,S24_3191,Manchester,UK,Small
10124,9/26/2017,49,83.04,11,406896,2527,Shipped,Classic Cars,S24_3191,Las Vegas,USA,Medium
10148,9/26/2017,31,73.62,5,228222,2415,Shipped,Classic Cars,S24_3191,North Sydney,Australia,Small
10161,2/19/2015,20,77.05,4,154100,2380,Shipped,Classic Cars,S24_3191,Aaarhus,Denmark,Small
10172,2/19/2015,24,81.33,2,195192,2362,Shipped,Classic Cars,S24_3191,Bridgewater,USA,Small
10182,2/19/2015,33,94.17,15,310761,2356,Shipped,Classic Cars,S24_3191,San Rafael,USA,Medium
10192,10/4/2014,32,72.77,3,232864,2349,Shipped,Classic Cars,S24_3191,Nashua,USA,Small
10204,12/3/2014,40,79.62,9,318480,2338,Shipped,Classic Cars,S24_3191,NYC,USA,Medium
10212,12/3/2014,27,79.62,2,214974,2294,Shipped,Classic Cars,S24_3191,Madrid,Spain,Small
10227,12/13/2014,40,79.62,15,318480,2250,Shipped,Classic Cars,S24_3191,Lyon,France,Medium
10241,9/10/2016,26,81.33,7,211458,2209,Shipped,Classic Cars,S24_3191,Strasbourg,France,Small
10267,8/30/2017,44,96.74,4,425656,2125,Shipped,Classic Cars,S24_3191,NYC,USA,Medium
10279,8/30/2017,33,71.06,4,234498,2093,Shipped,Classic Cars,S24_3191,Madrid,Spain,Small
